CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Surprise_Opaque_Fees,Security,Scheme_Personalization,Minimum_Required_Balance,Server_Maintenance_Count,Customer_Rating,Average_Complaints,Customer_Feedback,Complaint_Type,Attrition_Flag_Encoded,Gender_Encoded,Education_Level_Encoded,Marital_Status_Encoded,Income_Category_Encoded,Card_Category_Encoded,Inactivity_Flag,Engagement_Score,Trans_Freq_3M,High_Value_Customer,AI_Engagement_Trigger,Days_Since_Last_Transaction,Inactive_90Days_Flag,Cluster,Customer_Status,PCA1,PCA2,Segment,Recommended_Offers,Churn
778905033,Existing Customer,45,F,5,Graduate,Divorced,Less than $40K,Blue,26,3,5,2,1438.3,1226,212.3,0.638,3889,60,0.818,0.852,1,1,1,0,6,0.4,2,Had a billing complaint.,1,1,0,2,0,4,0,1,3.7719298245614032,6.923076923076923,0,1,12.78688524590164,0,0,Others,-0.657861336734209,-0.9150987110090085,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
720844008,Existing Customer,54,F,4,Graduate,Single,Less than $40K,Blue,45,6,2,2,1990.0,1747,243.0,0.924,5216,87,0.891,0.878,1,1,0,0,7,0.5,9,Resolved my issue quickly.,0,1,0,2,2,4,0,0,1.4035087719298245,5.8,1,0,15.340909090909092,0,0,Others,-0.2266233656822341,-3.3351082846534807,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
714286383,Existing Customer,59,M,0,High School,Single,$120K +,Blue,36,4,3,3,3422.0,1039,2383.0,0.475,3337,65,0.512,0.304,1,1,0,0,4,2.3,9,Happy with the interest rates.,0,1,1,3,2,0,0,1,3.5087719298245608,5.416666666666667,0,1,16.363636363636363,0,0,At Risk,0.9149753728409363,-1.1288795841452428,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
718767183,Existing Customer,45,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,6,3,1,2192.0,1464,728.0,0.66,4905,89,0.978,0.668,1,1,0,0,1,2.3,8,Good experience overall.,0,1,0,4,3,4,0,1,2.8070175438596485,7.416666666666667,1,1,12.0,0,0,Others,-1.0157916279871781,-1.8413519213819982,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
712707408,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,33,4,2,2,5152.0,1713,3439.0,0.746,3919,57,1.036,0.332,1,1,0,0,3,2.7,5,Long wait times for customer service.,2,1,0,6,1,4,0,0,4.7368421052631575,5.181818181818182,0,0,17.06896551724138,0,1,Others,-0.22902681057261703,-0.11687915616185884,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
789859833,Existing Customer,41,M,4,Doctorate,Unknown,Less than $40K,Blue,31,6,2,1,2515.0,1767,748.0,0.665,4388,67,0.675,0.703,1,1,0,0,2,2.8,9,Complaint about unexpected fees.,4,1,1,1,3,4,0,0,2.8947368421052637,6.483870967741935,0,0,13.676470588235292,0,1,Others,-0.6268130577502409,-1.5138565721998736,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
812411058,Attrited Customer,49,F,0,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2094.0,0,2094.0,0.897,2690,46,0.484,0.0,0,1,0,0,7,2.5,7,Difficulty accessing my account.,3,0,0,5,2,4,0,1,3.8596491228070176,3.136363636363636,0,1,28.08510638297872,0,1,At Risk,1.6745532275568649,-0.6393748747240051,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,1
712311258,Existing Customer,48,F,3,Uneducated,Single,$40K - $60K,Blue,36,5,3,3,1906.0,1259,647.0,0.932,4634,54,0.862,0.661,1,1,0,0,4,2.7,3,Good experience overall.,0,1,0,5,2,1,0,1,5.964912280701754,4.5,0,0,19.63636363636364,0,0,Others,0.48048129109337434,0.6082549717936253,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
778397358,Attrited Customer,42,M,5,Unknown,Married,$60K - $80K,Blue,22,6,2,4,5096.0,0,5096.0,0.808,2574,43,0.483,0.0,0,1,1,0,7,1.7,5,Resolved my issue quickly.,0,0,1,6,1,2,0,0,4.912280701754386,5.863636363636363,0,0,15.0,0,2,At Risk,0.19087189172543606,0.7941305686973679,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
715340733,Existing Customer,39,M,1,High School,Unknown,$40K - $60K,Blue,28,5,2,4,2222.0,0,2222.0,0.843,4792,62,0.722,0.0,1,1,1,0,6,3.2,10,Service was okay.,0,1,1,3,3,1,0,0,4.473684210526316,6.642857142857143,1,0,13.333333333333334,0,2,High Value,-0.3943256801789795,0.2591656162055398,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
797495958,Existing Customer,42,F,3,Unknown,Unknown,$40K - $60K,Blue,36,3,2,2,3015.0,0,3015.0,0.927,4277,80,0.951,0.0,1,1,0,0,7,3.8,6,Resolved my issue quickly.,0,1,0,6,3,1,0,0,5.350877192982456,6.666666666666667,0,0,13.333333333333334,0,2,High Value,-1.0067508792342572,0.5945364619959539,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
720384633,Existing Customer,48,M,3,Uneducated,Single,$40K - $60K,Blue,36,6,3,2,3786.0,0,3786.0,0.715,3403,70,0.489,0.0,1,1,0,0,2,2.1,7,Customer support was slow to respond to my issue.,2,1,1,5,2,1,0,1,3.5087719298245608,5.833333333333333,0,1,15.211267605633802,0,2,At Risk,0.26959250322512823,-0.693430362319173,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
810868758,Existing Customer,39,M,3,Uneducated,Married,$40K - $60K,Blue,34,5,1,2,12078.0,1687,10391.0,0.482,2384,52,1.167,0.14,1,1,0,1,2,1.9,9,The ATM was out of order.,0,1,1,5,1,1,0,0,2.631578947368421,4.588235294117647,1,0,19.245283018867923,0,0,Others,-0.08618206365664742,-1.5480687300625018,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
719105433,Existing Customer,48,F,3,College,Single,Unknown,Blue,38,3,3,3,6448.0,1087,5361.0,0.868,4990,85,0.667,0.169,1,1,0,0,7,3.7,9,Long wait times for customer service.,2,1,0,0,2,5,0,1,4.7368421052631575,6.7105263157894735,1,1,13.255813953488373,0,1,High Value,-0.6915955640814875,-0.10565216764240729,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
715609533,Attrited Customer,47,F,3,Unknown,Single,Less than $40K,Blue,35,1,3,3,5398.0,0,5398.0,0.621,1887,36,0.333,0.0,0,1,0,0,7,1.4,5,Very satisfied with the bank's services.,0,0,0,6,2,4,0,1,4.122807017543859,3.085714285714286,0,1,28.37837837837838,0,2,At Risk,1.3032072970600537,-0.17400932633377267,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
712160058,Attrited Customer,59,F,2,Uneducated,Married,Less than $40K,Blue,51,5,5,4,1438.3,0,1438.3,0.656,2146,44,0.63,0.0,0,1,0,0,7,0.1,7,Good experience overall.,0,0,0,5,1,4,0,1,2.8070175438596485,2.588235294117647,0,1,34.0,0,2,At Risk,3.0590698438197186,-1.7596552785278234,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
779130108,Attrited Customer,33,F,0,Uneducated,Single,$40K - $60K,Blue,15,3,2,6,1438.3,0,1438.3,0.835,2527,49,0.69,0.0,0,1,1,0,7,0.3,0,Complaint about unexpected fees.,4,0,0,5,2,1,0,0,6.491228070175438,9.8,0,0,9.0,0,3,High Value,-0.5547370125522026,2.2428012687688366,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,1
712335858,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,2,2620.0,2081,539.0,0.99,4867,67,0.763,0.794,1,1,0,0,1,1.5,10,Resolved my issue quickly.,0,1,0,2,1,4,0,1,1.9298245614035088,5.583333333333333,1,1,15.882352941176473,0,0,Others,-0.4290938380988159,-2.658571428682907,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
789643383,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,35,3,3,3,13435.0,0,13435.0,0.747,3575,56,1.154,0.0,1,1,0,1,3,4.7,5,"No issues, everything works fine.",0,1,1,5,1,2,0,1,7.017543859649122,4.8,1,0,18.42105263157895,0,2,At Risk,0.2117507919230088,1.8263153135181618,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
717733158,Existing Customer,43,F,3,Doctorate,Married,Less than $40K,Blue,29,4,2,3,3186.0,2517,669.0,0.59,4197,84,0.909,0.79,1,1,1,0,3,4.3,6,"No issues, everything works fine.",0,1,0,1,1,4,0,0,6.315789473684211,8.689655172413794,0,0,10.235294117647058,0,0,Others,-1.1685918599395921,0.8907508987966655,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
713205108,Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,27,3,1,1,1950.0,1062,888.0,0.48,3873,76,0.854,0.545,1,1,1,0,0,2.9,1,Good experience overall.,0,1,0,2,1,1,0,0,5.789473684210527,8.444444444444445,0,0,10.51948051948052,0,0,Others,-1.4223367774440543,0.828783394462295,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
719749083,Existing Customer,63,M,0,Doctorate,Single,Less than $40K,Blue,54,5,2,0,7098.0,2224,4874.0,0.864,3465,59,0.788,0.313,1,1,0,0,0,1.7,0,Resolved my issue quickly.,0,1,1,1,2,4,0,0,4.56140350877193,3.2777777777777777,0,0,27.0,0,0,At Risk,1.812626211758022,-0.9780783285925756,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
811762383,Existing Customer,42,F,2,Graduate,Married,Less than $40K,Blue,37,4,2,1,2250.0,1788,462.0,0.523,4908,71,1.152,0.795,1,1,0,0,4,2.2,5,Resolved my issue quickly.,0,1,0,2,1,4,0,0,3.771929824561404,5.756756756756757,1,0,15.416666666666666,0,0,Others,-0.7205124990375867,-1.1851821105390772,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
708710283,Existing Customer,45,M,5,Doctorate,Married,$120K +,Silver,36,6,1,4,34516.0,2038,32478.0,1.007,4067,75,1.206,0.059,1,0,0,1,2,2.9,6,Long wait times for customer service.,2,1,1,1,1,0,3,0,5.614035087719297,6.25,1,0,14.210526315789474,0,3,High Value,-0.8492875972286206,0.6777657760565671,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
708542283,Existing Customer,58,F,1,Doctorate,Married,Less than $40K,Blue,47,5,3,4,2495.0,2061,434.0,0.849,4399,70,0.707,0.826,1,1,0,0,4,4.9,10,"Great service, very helpful staff.",0,1,0,1,1,4,0,1,5.964912280701754,4.468085106382978,0,0,19.859154929577464,0,0,Others,1.252432851677467,0.12555188498192063,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
720667383,Existing Customer,39,F,2,High School,Married,Less than $40K,Blue,32,5,3,1,3086.0,2213,873.0,0.695,4684,81,0.8,0.717,1,1,0,0,0,1.4,5,Smooth and easy process.,0,1,0,3,1,4,0,1,3.070175438596491,7.59375,0,1,11.707317073170731,0,0,Others,-1.140006414934339,-1.513931257672468,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
822952158,Existing Customer,53,F,2,Graduate,Married,Less than $40K,Blue,49,4,2,4,1520.0,0,1520.0,0.566,4256,73,0.622,0.0,1,1,0,0,4,0.5,3,Service was okay.,0,1,0,2,1,4,0,0,4.561403508771929,4.469387755102041,0,0,19.864864864864863,0,2,At Risk,0.9420085436817335,-0.25280867477763574,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
716922633,Attrited Customer,38,M,2,Uneducated,Single,$120K +,Blue,30,6,3,4,4043.0,2517,1526.0,0.602,2600,47,0.621,0.623,0,1,1,0,7,3.7,10,Difficulty accessing my account.,3,0,1,5,2,0,0,1,4.912280701754386,4.7,0,1,18.75,0,1,Others,0.6872617900738606,0.1263247810755786,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,1
709081683,Existing Customer,65,M,1,High School,Single,Less than $40K,Blue,54,3,1,3,4599.0,1438,3161.0,0.832,4208,69,0.865,0.313,1,1,0,0,6,1.6,8,Smooth and easy process.,0,1,1,3,2,4,0,0,3.245614035087719,3.8333333333333335,0,0,23.142857142857142,0,0,At Risk,1.3177879053633577,-1.9594361469282864,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
710211783,Attrited Customer,38,F,4,Unknown,Married,Less than $40K,Blue,26,3,2,2,1438.3,0,1438.3,0.777,2264,39,0.625,0.0,0,1,1,0,7,4.4,0,Complaint about unexpected fees.,4,0,0,6,1,4,0,0,7.9824561403508785,4.5,0,0,19.5,0,3,At Risk,0.15550711800415545,3.0434058694170476,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,1
720364158,Existing Customer,55,F,3,Graduate,Unknown,Unknown,Blue,36,4,3,3,7869.0,1251,6618.0,0.722,4314,83,0.729,0.159,1,1,0,0,1,4.1,0,Happy with the interest rates.,0,1,0,2,3,5,0,1,8.245614035087717,6.916666666666667,0,0,12.857142857142858,0,2,High Value,-0.2212606067965551,2.515991493521308,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
713064783,Existing Customer,60,F,1,Unknown,Unknown,$40K - $60K,Blue,48,3,3,4,5362.0,2057,3305.0,0.763,4205,83,0.766,0.384,1,1,0,0,6,1.1,2,Had a billing complaint.,1,1,0,6,3,1,0,1,5.43859649122807,5.1875,0,0,17.142857142857142,0,0,Others,0.6580612739850179,-0.14643345449600725,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
709873683,Existing Customer,60,M,0,Doctorate,Unknown,$40K - $60K,Silver,53,4,2,1,16541.0,1428,15113.0,0.846,4352,82,0.907,0.086,1,0,0,1,7,0.6,9,"Routine service, nothing special.",0,1,1,1,3,1,3,0,0.964912280701754,4.6415094339622645,1,0,19.156626506024097,0,2,At Risk,0.45508743489569137,-3.4791179986216987,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
758106108,Existing Customer,45,F,2,Uneducated,Single,Less than $40K,Blue,38,3,2,1,7486.0,1758,5728.0,0.613,4604,70,0.707,0.235,1,1,0,0,2,1.2,7,Service was okay.,0,1,0,5,2,4,0,0,2.1929824561403506,5.526315789473684,0,0,16.056338028169016,0,0,Others,-0.5824851687585899,-2.0918445580069163,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
711445233,Existing Customer,42,F,5,Uneducated,Single,Less than $40K,Blue,36,6,3,1,1438.3,0,1438.3,0.813,4653,78,0.95,0.0,1,1,0,0,2,3.3,3,Need to improve mobile app features.,3,1,0,5,2,4,0,1,5.438596491228069,6.5,0,0,13.670886075949369,0,3,High Value,-0.7344341474491013,0.7009940665181095,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
778912683,Existing Customer,51,F,2,Graduate,Single,Unknown,Blue,32,3,3,1,8365.0,1504,6861.0,0.679,4778,88,0.956,0.18,1,1,0,0,0,1.7,10,Service was okay.,0,1,0,2,2,5,0,1,1.5789473684210529,8.25,1,1,10.786516853932584,0,4,High Value,-1.3144693356371473,-2.6063924172063833,High Value,VIP Treatment / Premium Offers; Concierge / Priority Service; Exclusive Rewards,0
780496833,Attrited Customer,56,F,1,College,Single,Less than $40K,Blue,43,3,2,2,2846.0,0,2846.0,0.747,2122,44,0.419,0.0,0,1,0,0,7,0.8,5,Need to improve mobile app features.,3,0,0,0,2,4,0,0,3.070175438596491,3.069767441860465,0,0,28.666666666666668,0,1,At Risk,1.9268144779570135,-1.2843337088700624,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,1
720057183,Existing Customer,49,F,4,Doctorate,Single,Less than $40K,Blue,42,5,1,4,7789.0,957,6832.0,0.724,3412,70,0.842,0.123,1,1,0,0,6,4.3,0,Complaint about unexpected fees.,4,1,0,1,2,4,0,0,8.947368421052632,5.0,0,0,17.746478873239436,0,3,At Risk,0.476038831135502,3.1514780576897685,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
789081408,Attrited Customer,44,F,4,Uneducated,Single,Less than $40K,Blue,32,6,3,4,1438.3,170,1268.3,0.889,2527,45,0.406,0.118,0,1,0,0,7,2.1,8,The ATM was out of order.,0,0,0,5,2,4,0,1,4.2105263157894735,4.21875,0,1,20.869565217391305,0,2,At Risk,1.0432492462080432,-0.06594204493808231,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
720634683,Attrited Customer,48,F,2,College,Married,Unknown,Blue,37,5,2,4,2220.0,0,2220.0,0.737,2456,45,0.452,0.0,0,1,0,0,7,0.5,5,The ATM was out of order.,0,0,0,0,1,5,0,0,3.8596491228070176,3.6486486486486487,0,0,24.130434782608692,0,2,At Risk,1.4920684267336017,-0.411393629411084,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
808732458,Existing Customer,48,M,3,Unknown,Married,$120K +,Blue,43,5,3,0,6626.0,1558,5068.0,1.02,2838,49,1.333,0.235,0,1,0,0,7,3.8,4,Resolved my issue quickly.,0,1,1,6,1,0,0,1,4.999999999999999,3.4186046511627906,0,1,25.8,0,0,Others,0.7437002910578746,-0.2709786759054572,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
719947533,Existing Customer,46,F,2,Graduate,Married,Unknown,Blue,36,6,2,1,5547.0,0,5547.0,0.85,4585,79,0.795,0.0,1,1,0,0,0,1.5,2,Friendly and efficient service.,0,1,0,2,1,5,0,0,4.2105263157894735,6.583333333333333,0,0,13.5,0,2,High Value,-0.5140892631481396,-0.23725407531618642,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
715452408,Existing Customer,37,F,2,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,1734.0,987,747.0,0.879,4727,67,0.914,0.569,1,1,0,0,3,1.1,6,Good experience overall.,0,1,0,2,0,4,0,1,3.5087719298245608,5.583333333333333,0,1,15.882352941176473,0,0,Others,-0.5019652576958284,-1.0487242075713232,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
718103733,Existing Customer,41,F,4,Unknown,Married,Less than $40K,Blue,31,4,3,4,2934.0,933,2001.0,0.898,4253,66,0.737,0.318,1,1,0,0,3,2.4,6,Friendly and efficient service.,0,1,0,6,1,4,0,1,5.175438596491228,6.387096774193548,0,0,13.880597014925373,0,2,Others,-0.5111522099793921,0.4315810112038913,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
788705358,Existing Customer,44,M,4,High School,Married,$120K +,Blue,33,4,1,4,14527.0,2070,12457.0,0.525,3965,58,0.568,0.142,1,1,0,1,7,3.4,5,Need to improve mobile app features.,3,1,1,3,1,0,0,0,6.4035087719298245,5.2727272727272725,1,0,16.779661016949152,0,3,Others,-0.06369356139280044,1.4300744217473995,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
772105608,Existing Customer,48,F,4,Uneducated,Single,Less than $40K,Blue,37,6,3,4,2646.0,872,1774.0,0.865,4246,80,0.739,0.33,1,1,0,0,0,2.8,7,I had a complaint about a transaction error.,1,1,0,5,2,4,0,1,5.175438596491227,6.486486486486487,0,0,13.703703703703704,0,0,Others,-0.072834115039523,0.22630048242482437,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
718396533,Existing Customer,47,M,3,College,Single,$80K - $120K,Blue,38,5,3,3,8185.0,1556,6629.0,0.806,4527,83,0.93,0.19,1,1,0,0,2,3.1,3,Difficulty accessing my account.,3,1,1,0,2,3,0,1,6.315789473684211,6.552631578947368,0,0,13.571428571428571,0,3,Others,-0.43858156632808093,1.0485964436080908,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
712949733,Existing Customer,46,M,5,High School,Single,$40K - $60K,Blue,37,3,2,3,6340.0,1985,4355.0,0.403,3536,61,0.419,0.313,1,1,0,0,0,3.9,2,"Routine service, nothing special.",0,1,1,3,2,1,0,0,7.368421052631578,4.945945945945946,0,0,17.903225806451612,0,0,Others,0.1402216765640202,1.9508316970757824,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
772036233,Existing Customer,62,M,1,Graduate,Single,$80K - $120K,Blue,51,6,2,3,5711.0,0,5711.0,0.583,4320,72,0.674,0.0,1,1,0,0,0,1.1,0,"No issues, everything works fine.",0,1,1,2,2,3,0,0,5.614035087719298,4.235294117647059,0,0,20.95890410958904,0,2,At Risk,1.5845832012650856,0.3959552184372309,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
713285058,Existing Customer,46,F,3,Doctorate,Single,Less than $40K,Blue,34,4,3,4,2258.0,1600,658.0,0.607,4275,76,0.551,0.709,1,1,0,0,5,3.5,10,Smooth and easy process.,0,1,0,1,2,4,0,1,4.7368421052631575,6.705882352941177,0,1,13.246753246753247,0,0,Others,-0.25549946779427435,-0.21792824236134473,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
710289783,Attrited Customer,43,F,2,Uneducated,Divorced,Less than $40K,Blue,25,5,2,4,2086.0,2007,79.0,1.051,2537,48,0.6,0.962,0,1,1,0,7,0.5,4,Resolved my issue quickly.,0,0,0,5,0,4,0,0,4.2105263157894735,5.76,0,0,15.306122448979592,0,0,Others,0.22476212781230243,-0.5387531225650299,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,1
780390108,Existing Customer,44,F,3,College,Married,$40K - $60K,Blue,34,3,1,2,3256.0,1013,2243.0,0.988,5079,81,0.841,0.311,1,1,0,0,0,1.2,1,Difficulty accessing my account.,3,1,0,0,1,1,0,0,4.824561403508771,7.147058823529412,1,0,12.439024390243905,0,3,Others,-1.2285322147663025,0.006393909821184462,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
720585183,Existing Customer,50,M,3,High School,Married,$60K - $80K,Blue,35,3,3,2,14854.0,2136,12718.0,0.568,3659,68,0.581,0.144,1,1,0,1,1,1.8,1,The app is easy to use.,0,1,1,3,1,2,0,1,5.350877192982456,5.828571428571428,1,0,15.217391304347826,0,4,Others,-0.23825003163966652,0.3958946796546129,High Value,VIP Treatment / Premium Offers; Concierge / Priority Service; Exclusive Rewards,0
711831558,Existing Customer,49,M,4,College,Divorced,$120K +,Blue,41,3,1,1,7184.0,1207,5977.0,0.657,3244,58,1.0,0.168,1,1,0,0,2,1.0,0,Difficulty accessing my account.,3,1,1,0,0,0,0,0,4.473684210526316,4.243902439024391,0,0,20.847457627118644,0,3,Others,0.12078376613368047,-0.40976281965924327,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
710854008,Existing Customer,48,M,3,Unknown,Unknown,$40K - $60K,Blue,37,3,2,4,6541.0,1119,5422.0,0.496,3902,63,0.432,0.171,1,1,0,0,4,1.3,10,Smooth and easy process.,0,1,1,6,3,1,0,0,2.807017543859649,5.108108108108108,0,0,17.34375,0,2,At Risk,0.2238921316439877,-1.4206666713754266,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
